index,date,state,fips,positive,negative,death,hospitalizedCurrently,inIcuCurrently,onVentilatorCurrently,deathIncrease,new positive cases,new negative cases,new deaths,new negative cases (last 7 days),new positive cases (last 7 days),new deaths (last 7 days),tests (last 7 days),death rate (last 7 days),positive case pct,new deaths (per capita),Hospitalized (per capita),In ICU (per capita),On Ventilator (per capita),new positive (per capita),tests (last 7 days per capita),testing rate of change,testing rate of change (last 7 days average),death pct rate of change,positive case pct rate of change,positive case pct rate of change (last 7 days average),positive cases rate of change,positive cases rate of change (last 7 days average)
1792,2020-07-02,AK,2,1017.0,114892.0,14.0,18.0,,1.0,0,39.0,1470.0,0,16256.0,201.0,2.0,16457.0,0.009950248756218905,0.012213647687913958,2.712092406412471e-06,2.440883165771224e-05,,1.3560462032062356e-06,0.00027256528684445336,0.02231645236616502,-0.1009069055944056,-0.011961908084366401,-0.0008024394158241063,0.0020519344012006717,0.0009001924024988428,0.38461538461538464,0.425399721990336
1793,2020-07-02,AL,1,40111.0,379617.0,985.0,843.0,,,13,1149.0,4626.0,13,43365.0,6905.0,89.0,50270.0,0.012889210716871833,0.1373582653670181,1.820833651297262e-05,0.00017246772674647101,,,0.0014126804901356848,0.010284641309068917,-0.08921259557198247,0.013712443407092073,0.0011466766490260804,0.012380912756227061,0.00440042635532824,0.006092254134029591,0.17454599843663982
1794,2020-07-02,AR,5,22075.0,301912.0,279.0,272.0,,72.0,2,878.0,8251.0,2,42594.0,4013.0,39.0,46607.0,0.00971841515076003,0.08610294590941275,1.2940366477814737e-05,9.025076107604124e-05,,2.3889907343657976e-05,0.0013315305301402703,0.015464401549525934,0.08408541123930033,-0.0025074019706484716,3.761975567892137e-05,-0.0027973146041711666,0.00023464573343835626,0.21753986332574032,0.11107229436523845
1796,2020-07-02,AZ,4,87425.0,473414.0,1757.0,2938.0,723.0,488.0,37,3333.0,7910.0,37,72248.0,24395.0,267.0,96643.0,0.01094486575117852,0.25242386929213706,3.722994693268463e-05,0.0004096688542630241,0.00010081367652558422,6.804574570468202e-05,0.0034015900952166353,0.01347570697159341,-0.037497012190263725,0.021776141463654607,0.00028892413081198914,0.01222388522712231,0.0029323223011174216,0.08310831083108311,-0.14974087471470082
1797,2020-07-02,CA,6,242547.0,4096171.0,6163.0,6812.0,1934.0,,73,6408.0,78134.0,73,597397.0,46976.0,430.0,644373.0,0.009153610354223433,0.07290187515615955,1.0870377198296788e-05,0.00017220699877859937,4.8891417445362765e-05,,0.001187550788993465,0.01628971527069325,-0.025562661335567394,0.00575491665086837,-0.0008209088870161953,0.0034650128427870935,0.0024693256973947367,0.16526217228464418,0.23844870577381766
1798,2020-07-02,CO,8,33029.0,300226.0,1520.0,262.0,,,0,314.0,5438.0,0,35316.0,1874.0,63.0,37190.0,0.0336179295624333,0.050389889755310564,1.1061239940416788e-05,4.600071213316188e-05,,,0.00032902799441811206,0.0065296430695888944,0.014208186751752162,0.015422921728427049,-0.0020571527646797635,0.0007021426119469612,0.0009438868349244638,0.16560509554140126,0.2058454637627405
1799,2020-07-02,CT,9,46646.0,453468.0,4326.0,101.0,,,2,74.0,10231.0,2,82342.0,652.0,28.0,82994.0,0.04294478527607362,0.007855989589608887,7.837286731333612e-06,2.827021285231053e-05,,,0.0001824968196010541,0.023230277677867922,0.030482126671550428,0.12721100789605702,-0.013200889989480248,-0.00032638168393560665,-0.0010267601464122654,-0.0945945945945946,0.16420872404540474
1800,2020-07-02,DC,11,10390.0,90673.0,554.0,120.0,33.0,28.0,1,25.0,1003.0,1,14101.0,231.0,11.0,14332.0,0.047619047619047616,0.01611777839799051,1.565936608038949e-05,0.00017082944814970355,4.697809824116847e-05,3.986020456826416e-05,0.00032884668768817934,0.020402730424012926,-0.09645694111713529,0.006369846990196187,-0.003013863773357446,0.001176409087689163,-0.00021407381070742197,-0.24,-0.15268829763493827
1801,2020-07-02,DE,10,11731.0,103187.0,510.0,67.0,16.0,,1,221.0,3313.0,1,13175.0,751.0,3.0,13926.0,0.0039946737683089215,0.05392790463880511,3.1018299762916796e-06,6.927420280384751e-05,1.6543093206888958e-05,,0.0007764914373983504,0.014398694749945977,0.05636046423424107,0.019899644512175164,-0.002446550064219259,0.006821783118665541,0.002121090235090007,0.5882352941176471,0.025255593442868467
1802,2020-07-02,FL,12,169106.0,1863077.0,3718.0,,,,68,10109.0,41720.0,68,256451.0,55088.0,295.0,311539.0,0.005355068254429276,0.17682537338824353,1.3850204173136942e-05,,,,0.002586373042338196,0.014626707653881051,-0.0015159673345896954,0.059540747085938865,-0.00010678877696139628,0.016629611686770518,0.006089580913236797,0.5049955485211198,0.4729822244295297
1803,2020-07-02,GA,13,87709.0,795530.0,2849.0,1649.0,,,22,3472.0,24729.0,22,108701.0,16614.0,104.0,125315.0,0.006259780907668232,0.13257790368271954,9.886424940408148e-06,0.00015675687237243303,,,0.0015793563842302016,0.011912666744300452,0.12084540803549068,0.0443735528211873,-0.0024235793508131896,-0.0002974853910166497,0.0035816527461799788,0.506336405529954,0.3650978345481263
1805,2020-07-02,HI,15,926.0,79364.0,18.0,,,,0,9.0,1223.0,0,8264.0,91.0,1.0,8355.0,0.01098901098901099,0.010891681627767803,7.039819330076713e-07,,,,6.406235590369808e-05,0.005881769050279094,-0.01925108580819345,0.015332979028191649,0.0007849293563579295,-0.0006120159893234049,-0.00016339477416906726,-0.7777777777777778,-0.3689270152505449
1806,2020-07-02,IA,19,30209.0,287329.0,718.0,145.0,36.0,18.0,1,758.0,6990.0,1,37472.0,3012.0,23.0,40484.0,0.0076361221779548474,0.0743997628692817,7.287371144228165e-06,4.5942122431003644e-05,1.1406320051835388e-05,5.703160025917694e-06,0.0009543287776702274,0.012827040582736218,0.01639426577289046,0.017547013486147362,-0.0014680293151259974,0.005458485974400823,0.0013625772029971506,0.35092348284960423,0.19340469741763572
1807,2020-07-02,ID,16,6370.0,88751.0,92.0,69.0,17.0,,0,253.0,3828.0,0,12857.0,1725.0,2.0,14582.0,0.0011594202898550724,0.11829652996845426,1.1401156533318739e-06,3.933399003994965e-05,9.690983053320928e-06,,0.0009833497509987414,0.008312583228442694,0.10427868231730406,0.022604286041516857,-0.0005898508471711666,-0.011578517362102345,0.005347314154738067,0.039525691699604744,0.3858303355337433
1808,2020-07-02,IL,17,145935.0,1521435.0,7188.0,1651.0,349.0,195.0,36,869.0,29393.0,36,200342.0,5501.0,174.0,205843.0,0.031630612615888024,0.026724251006835308,1.3656613097162878e-05,0.00012958085185871214,2.739171247649336e-05,1.5304825022682534e-05,0.0004317530382039827,0.01615585178022585,-0.006870365277637057,0.022150972536273687,-0.0005807518430334391,6.298799825217583e-05,-5.5939305028027035e-05,-0.028768699654775604,0.130457076033617
1809,2020-07-02,IN,18,46387.0,450448.0,2662.0,644.0,221.0,89.0,12,435.0,6684.0,12,49851.0,2732.0,76.0,52583.0,0.027818448023426062,0.051955955346785085,1.1357051040081724e-05,9.623606407648197e-05,3.30251089455008e-05,1.3299704507464123e-05,0.0004082560979145167,0.007857734405797595,-0.09077862120242768,-0.016900858601258777,0.002213896103084669,0.00333319671417049,0.0021020326409112353,-0.1839080459770115,0.1901166154388582
1810,2020-07-02,KS,20,14990.0,168183.0,272.0,,,,0,0.0,0.0,0,19448.0,2020.0,11.0,21468.0,0.005445544554455445,0.09409353456307061,3.778114755083711e-06,,,,0.0006937992550244633,0.0073735061420124644,0.0,0.013600656434297365,0.0,0.0,0.00403777349967159,,0.32089023581630377
1811,2020-07-02,KY,21,16079.0,369715.0,581.0,430.0,73.0,,9,237.0,8467.0,9,41450.0,1462.0,35.0,42912.0,0.023939808481532147,0.03406972408650261,7.832777802892398e-06,9.62312701498209e-05,1.6336936560318432e-05,,0.00032718631850939104,0.009603433173649104,0.03682226732386199,0.028938338149068345,0.000951302734405711,-0.0016652715644106947,-0.0006903219839010065,-0.07172995780590717,0.11034272975210697
1812,2020-07-02,LA,22,61561.0,705813.0,3255.0,840.0,,91.0,17,1383.0,13903.0,17,98563.0,8146.0,91.0,106709.0,0.011171126933464276,0.07633845317639562,1.952798918793179e-05,0.00018025836173475498,,1.952798918793179e-05,0.0017480769222515643,0.022899035145659486,0.030178697276580135,-0.000917186488083334,3.7460738356569906e-06,0.001992276680252425,0.004989204894018926,0.32176428054953,0.47258172915353863
1813,2020-07-02,MA,25,109338.0,756920.0,8132.0,681.0,113.0,52.0,51,195.0,7628.0,51,59301.0,1501.0,169.0,60802.0,0.11259160559626916,0.02468668793789678,2.448512774789417e-05,9.866492305512385e-05,1.6371712636165925e-05,7.533885460890514e-06,0.00021746850147685888,0.008809140457558942,-0.040417909505547404,-0.007327552347716323,0.019249569042744358,0.0005085398072842764,0.00037783088145506037,-0.15897435897435896,-0.08647573770835727
1814,2020-07-02,MD,24,68423.0,484752.0,3212.0,441.0,149.0,,7,505.0,10066.0,7,51570.0,2646.0,83.0,54216.0,0.03136810279667423,0.04880478087649402,1.3735540860917224e-05,7.298040385137946e-05,2.4657778172008027e-05,,0.0004378824231082768,0.008972121485728773,0.039676299691257404,0.00857093207117834,-0.006214229632616745,-0.0006899168050600452,-0.00011635799890157502,0.12871287128712872,0.0043181886802013325
1815,2020-07-02,ME,23,3328.0,97489.0,105.0,30.0,9.0,3.0,0,34.0,3542.0,0,12961.0,258.0,2.0,13219.0,0.007751937984496124,0.019517361373780164,1.4943171120229767e-06,2.241475668034465e-05,6.724427004103394e-06,2.241475668034465e-06,0.00019276690745096399,0.009876688951915864,0.09692141730976682,-0.0015746360418652874,0.0005317213779979287,-0.003468282971087481,0.0007621513863435388,-0.5588235294117647,0.23081393261629998
1816,2020-07-02,MI,26,71678.0,1013459.0,6212.0,548.0,193.0,103.0,14,589.0,22689.0,14,119609.0,2689.0,79.0,122298.0,0.029378951283004835,0.021987276979182,7.903228468829517e-06,5.4822394948336396e-05,1.9307887271950593e-05,1.0304209269486585e-05,0.00026900989054028573,0.012234797914948256,0.0447998359731406,0.012945319960632985,-0.0037702199877133954,0.0003391487648535703,0.0003625960294454017,0.2631578947368421,0.16099990936353467
1817,2020-07-02,MN,27,37210.0,593217.0,1495.0,274.0,123.0,,13,494.0,12826.0,13,84644.0,3087.0,54.0,87731.0,0.01749271137026239,0.035187106040054254,9.623645939650117e-06,4.883109236044689e-05,2.1920526862536377e-05,,0.0005501517595499983,0.015635038554286006,0.0030526845330650326,0.010865118101608293,0.000560777743442209,0.0014246437698630932,0.0007523819794334029,0.27125506072874495,0.1974749890548749
1818,2020-07-02,MO,29,22283.0,375035.0,1022.0,716.0,,77.0,5,356.0,7222.0,5,52808.0,2862.0,40.0,55670.0,0.013976240391334731,0.051410095203880006,6.5290644568830375e-06,0.00011687025377820637,,1.2568449079499848e-05,0.00046715456188998133,0.009086825457866968,-0.11234772625805217,0.036406450651218454,0.0002462632746299265,0.0026346630972405513,-0.0007584407203697084,-0.5533707865168539,0.02694969285428021
1820,2020-07-02,MS,28,28770.0,270269.0,1092.0,863.0,167.0,94.0,10,870.0,4417.0,10,28788.0,4254.0,76.0,33042.0,0.017865538316878232,0.12874523333938623,2.5447593026020165e-05,0.00028896411554546583,5.5917737307175885e-05,3.147465453218283e-05,0.0014243955359564443,0.011063675904812609,0.029634476956155932,0.03985016660955287,0.002003161194447489,-0.010733125078861872,-0.0018985440114092347,-0.25517241379310346,0.22889523415404936
1821,2020-07-02,MT,30,1083.0,94066.0,22.0,14.0,,,0,67.0,1752.0,0,16537.0,280.0,1.0,16817.0,0.0035714285714285713,0.016649818635904146,9.413492358597578e-07,1.317888930203661e-05,,,0.0002635777860407322,0.015830670099453548,-0.0792268944371441,0.06656455034756156,-0.00042857142857142877,0.0029616889819400628,0.0005339409876702298,0.44776119402985076,0.2805007364339692
1822,2020-07-02,NC,37,68142.0,902978.0,1391.0,912.0,,,18,1629.0,27253.0,18,148883.0,10959.0,107.0,159842.0,0.00976366456793503,0.0685614544362558,1.0304691427459788e-05,8.783064095180678e-05,,,0.001055412274332073,0.015393668104187172,0.05888587838598769,0.04537283626581564,-0.0005854987940922454,6.993720903938905e-05,-0.0011323772574056503,0.38060159607120936,0.1916328778458893
1823,2020-07-02,ND,38,3657.0,104538.0,78.0,19.0,,,0,42.0,927.0,0,8487.0,264.0,2.0,8751.0,0.007575757575757576,0.030167980802194034,2.631312353879936e-06,2.499746736185939e-05,,,0.00034733323071215155,0.01151330720440166,0.02506735387138339,0.00035428675085586386,-0.00823451910408432,0.0005322773935024575,0.0010592646067168145,0.2619047619047619,0.2247662247662248
1824,2020-07-02,NE,31,19310.0,163352.0,276.0,117.0,,,2,133.0,1921.0,2,18403.0,1089.0,19.0,19492.0,0.017447199265381085,0.055869074492099324,9.84829479367304e-06,6.0644762676828726e-05,,,0.0005644627910689442,0.01010331379569868,0.009582016885067593,0.009848550700932773,0.0008573375142290098,-0.00032815967167547366,0.00023804543577356032,0.03007518796992481,0.029791794191635
1825,2020-07-02,NH,33,5802.0,114505.0,373.0,32.0,,,2,20.0,1118.0,2,8537.0,204.0,26.0,8741.0,0.12745098039215685,0.023338290813408078,1.9167567296591564e-05,2.3590852057343463e-05,,,0.00015039168186556457,0.006443988682288726,-0.0411364633611233,-0.007902345870442485,-0.005250441408791023,0.00019217409554936685,0.0009187986786843814,-0.35,0.3134013500938721
1826,2020-07-02,NJ,34,172356.0,1291557.0,15107.0,1027.0,216.0,170.0,29,428.0,20548.0,29,140843.0,2160.0,235.0,143003.0,0.1087962962962963,0.01510457822563163,2.6379241445268126e-05,0.00011528289772038453,2.4246451711395385e-05,1.9082855513598218e-05,0.00024246451711395383,0.016052385805947565,-0.002016860676101946,-0.005623446509561668,-0.91428818307502,0.0008958296562767473,0.00015728359348001996,0.2897196261682243,-0.1893519821702307
1827,2020-07-02,NM,35,12276.0,337784.0,500.0,127.0,,,3,129.0,5750.0,3,40669.0,1286.0,20.0,41955.0,0.015552099533437015,0.03065188892861399,9.544589458573619e-06,6.0608143061942473e-05,,,0.0006137171021862837,0.020022162536722808,-0.0033968359542020997,0.04591654758386705,-0.0004906812152260884,-0.0004422248060052328,0.000276045164523452,-0.17829457364341086,0.26097169266948084
1828,2020-07-02,NV,32,19733.0,264995.0,525.0,662.0,196.0,78.0,14,632.0,0.0,14,24304.0,4874.0,30.0,29178.0,0.006155108740254411,0.1670436630337926,9.886659337356544e-06,0.00021816561604433442,6.459284100406276e-05,2.5705314277127016e-05,0.0016062525870091933,0.009615764871512975,-0.07981960957456874,0.025889168582067832,0.00256785404517106,0.017590826299742318,0.007802484070329179,0.21360759493670886,0.3658989141236291
1829,2020-07-02,NY,36,394954.0,3646639.0,24877.0,878.0,209.0,129.0,11,875.0,69070.0,11,417460.0,4539.0,77.0,421999.0,0.01696408900638907,0.01075594965864848,3.940189156712018e-06,4.49283906440669e-05,1.0694799139646905e-05,6.601096119686367e-06,0.000232266475095011,0.021594232259004087,0.005487305097022607,-0.005745033989483652,-0.002070581285929081,0.0002411961227558341,2.497386202990461e-05,0.144,-0.060273116152425525
1830,2020-07-02,OH,39,54166.0,739140.0,2903.0,724.0,244.0,116.0,27,1301.0,0.0,27,87161.0,6515.0,131.0,93676.0,0.020107444359171143,0.0695482300696016,1.1206694040656517e-05,6.19362327132467e-05,2.0873536991757177e-05,9.92348479935997e-06,0.0005573405471364672,0.008013727259179693,-0.1584829048312043,-0.005724853281993496,0.0002908704973958384,0.014696364243769307,0.0034398688035326944,0.3143735588009224,0.29106933993410794
1831,2020-07-02,OK,40,14539.0,338511.0,395.0,368.0,163.0,,6,427.0,6310.0,6,45494.0,2591.0,20.0,48085.0,0.007719027402547279,0.05388374753041489,5.0721783661955545e-06,9.33280819379982e-05,4.133825368449377e-05,,0.0006571007073406341,0.012194784836925661,0.0010409076714895389,0.046836931319025936,0.0011855915839462028,-0.000285087693900718,-0.002766893919950262,-0.02576112412177986,-0.060695080996703385
1832,2020-07-02,OR,41,9294.0,241760.0,209.0,173.0,52.0,25.0,1,363.0,7331.0,1,32710.0,1726.0,12.0,34436.0,0.006952491309385863,0.050121965385062146,2.8634745447850998e-06,4.1281758020651856e-05,1.2408389694068766e-05,5.965571968302291e-06,0.0004118630886915902,0.008217217452018309,0.17320795857181792,0.0551133413574753,-0.0017899431223558993,-0.0005389776511875097,0.0009120351643791676,0.6584022038567493,0.24047998228339376
1833,2020-07-02,PA,42,88074.0,702199.0,6712.0,631.0,,106.0,63,832.0,12637.0,63,81168.0,4304.0,155.0,85472.0,0.036013011152416355,0.05035567203294646,1.2102699604749255e-05,4.926969968126955e-05,,8.276684890989813e-06,0.00033606463934735995,0.006673818971723409,0.0008899714272331256,0.011850281526505833,0.0036753167559710337,0.0029178529313491977,0.0009402500840262974,0.30408653846153844,0.24749464091833737
1835,2020-07-02,RI,44,17035.0,140048.0,959.0,67.0,11.0,10.0,3,59.0,985.0,3,8260.0,327.0,39.0,8587.0,0.11926605504587157,0.038080819843950155,3.688588547405456e-05,6.336805966055527e-05,1.040371128755385e-05,9.457919352321682e-06,0.000309273962820919,0.008121515347838629,-0.04525239048254392,-0.0045143587478432045,-0.0213090248263329,0.0032798414138856674,-0.00022551458136585038,0.23728813559322035,-0.17050876127884265
1836,2020-07-02,SC,45,39701.0,361700.0,784.0,1125.0,,,18,1782.0,9747.0,18,57364.0,10679.0,91.0,68043.0,0.008521397134563161,0.15694487309495467,1.789884477708759e-05,0.00022127692718926966,,,0.0021004589381815207,0.013383418628212866,-0.05052746148693905,0.04169017808365716,0.00023961705074755472,0.017097809018151805,0.002212230447814317,0.3686868686868687,0.291612670845566
1837,2020-07-02,SD,46,6893.0,75048.0,97.0,64.0,,,4,67.0,931.0,4,5673.0,414.0,10.0,6087.0,0.024154589371980676,0.06801379990142928,1.133484842473944e-05,7.254302991833242e-05,,,0.0004692627247842128,0.0068995222361388974,0.03767473576542789,0.015504314627357746,0.002041567258958564,-0.0013690845172546623,0.00010761454431044188,0.1044776119402985,0.10407648699742351
1838,2020-07-02,TN,47,46890.0,791564.0,620.0,949.0,,,11,1575.0,18993.0,11,102049.0,8856.0,53.0,110905.0,0.005984643179765131,0.07985212569316082,7.828644270835641e-06,0.00014017704552873628,,,0.0013081221445758572,0.016381807412396733,0.11370528810427587,0.06453052446481304,-0.000574762760828928,-0.0012870360027280037,0.001513608079434873,0.4926984126984127,0.4522924576320906
1839,2020-07-02,TX,48,175977.0,1799826.0,2525.0,7382.0,,,44,7915.0,45940.0,44,272403.0,44060.0,229.0,316463.0,0.005197458011802088,0.139226386654996,7.978581167865689e-06,0.0002571960095248232,,,0.001535092953083678,0.011025876559503404,0.08492920566354692,0.03492241146148226,-0.00030786934160670614,-0.005245484166766817,0.001682507059709154,0.24245104232469994,0.27208612447371294
1840,2020-07-02,UT,49,23270.0,323116.0,176.0,229.0,81.0,,3,554.0,2474.0,3,30436.0,3896.0,12.0,34332.0,0.003080082135523614,0.11348013515087965,3.7961409064235448e-06,7.244302229758266e-05,2.562395111835893e-05,,0.0012324804142855108,0.010860759133277761,-0.1110305541170378,0.024931326720050415,0.0005368471406100839,0.01166760278423025,-0.0009835536535307663,-0.06498194945848375,0.09304290239499304
1841,2020-07-02,VA,51,63735.0,610521.0,1816.0,888.0,206.0,95.0,30,532.0,15091.0,30,77501.0,3789.0,141.0,81290.0,0.03721298495645289,0.0466108992496002,1.6553793665767166e-05,0.00010425367925674641,2.4184975142893873e-05,1.1153265235800572e-05,0.00044483917872050914,0.009543672958086617,-0.009407521142550754,-0.014658265068317716,0.0033284634058971807,0.0016570838417378497,0.0008311317866339334,0.18796992481203006,0.005326975641813537
1843,2020-07-02,VT,50,1227.0,66114.0,56.0,21.0,,,0,17.0,1032.0,0,6596.0,36.0,0.0,6632.0,0.0,0.005428226779252111,0.0,3.353031060244388e-05,,,5.748053246133237e-05,0.01058919142454323,0.03109452736318408,0.015858529772305962,0.0,0.001385938222038181,-0.0005659206546071725,0.5882352941176471,-2.3106909430438844
1844,2020-07-02,WA,53,33435.0,538529.0,1339.0,311.0,,57.0,7,611.0,14078.0,7,72900.0,3566.0,46.0,76466.0,0.012899607403252944,0.04663510579865561,6.104365271416668e-06,4.127081737849095e-05,,7.564104792842393e-06,0.00047322101212764867,0.010147312931394498,0.08901105161216817,0.18180579325700993,-0.0010619981813892905,-0.0023280934721658583,-0.0005999572460937854,0.20949263502454993,0.6052088923369129
1845,2020-07-02,WI,55,32809.0,563946.0,800.0,236.0,74.0,,7,584.0,12339.0,7,65385.0,3704.0,34.0,69089.0,0.0091792656587473,0.053612007700212766,5.848387771502802e-06,4.059469159043121e-05,1.2728843973270804e-05,,0.000637130244283717,0.011884095963098737,0.02524188282780317,0.004301323760756545,-0.0008653771983955574,0.00042746445809250383,0.0023093992507979308,0.2054794520547945,0.31203275895547816
1846,2020-07-02,WV,54,3053.0,175288.0,93.0,23.0,10.0,5.0,0,121.0,4868.0,0,19245.0,392.0,1.0,19637.0,0.002551020408163265,0.019962316036054386,5.537613687208998e-07,1.2736511480580696e-05,5.537613687208998e-06,2.768806843604499e-06,0.00021707445653859273,0.01087421199757231,0.20442836113837096,0.05132951623030951,-0.0007493096248400353,0.0013779195689297523,0.00041993556582112804,0.7355371900826446,0.2251193526747485
1847,2020-07-02,WY,56,1550.0,33693.0,20.0,9.0,,,0,36.0,1508.0,0,4824.0,224.0,0.0,5048.0,0.0,0.044374009508716325,0.0,1.5578022525820573e-05,,,0.0003877196717537565,0.008737539745593582,0.4215713883413123,-0.27307490302841403,0.0,-0.021804531747267902,0.010702292394755617,-0.3055555555555556,0.208484811341954
1736,2020-07-03,AK,2,1063.0,119145.0,15.0,25.0,,3.0,1,46.0,4253.0,1,18189.0,227.0,1.0,18416.0,0.004405286343612335,0.012326238053866203,1.3560462032062356e-06,3.390115508015589e-05,,4.0681386096187066e-06,0.0003078224881278155,0.024972946878246034,0.11903749164489275,0.005872421267370577,-0.00554496241260657,0.00011259036595224516,0.0008641500963309476,0.5652173913043478,0.46328792074809994
1737,2020-07-03,AL,1,41865.0,388766.0,1006.0,838.0,,,21,1754.0,9149.0,21,44626.0,7682.0,99.0,52308.0,0.01288726894038011,0.14686090081823047,2.0254217020048196e-05,0.00017144478649293323,,,0.001571645405535457,0.01070159175641092,0.04054107817783967,0.019278737695780618,-1.941776491723446e-06,0.009502635451212382,0.005231738179300017,0.4429874572405929,0.21136406331806393
1738,2020-07-03,AR,5,22622.0,308615.0,281.0,285.0,,70.0,2,547.0,6703.0,2,49297.0,4560.0,41.0,53857.0,0.008991228070175439,0.08466865959856658,1.360397501513857e-05,9.456421656864615e-05,,2.3226298806334145e-05,0.0015130274650983384,0.017869982497324827,0.15555603235565474,0.038213408601001565,-0.0007271870805845917,-0.001434286310846175,0.0005919822172084534,1.0,0.23806196659877582
1740,2020-07-03,AZ,4,91858.0,486523.0,1788.0,3013.0,741.0,489.0,31,4433.0,13109.0,31,73248.0,25310.0,253.0,98558.0,0.009996048992493086,0.25680310071227097,3.527781488377982e-05,0.0004201267045250142,0.00010332356058846184,6.818518370817522e-05,0.003529175868412914,0.01374273074828289,0.019815196134225967,0.019291009549942024,-0.0009488167586854338,0.004379231420133911,0.004302900198940285,0.20640649672907738,-0.13129946906648776
1741,2020-07-03,CA,6,248235.0,4199941.0,6263.0,7024.0,1871.0,,100,5688.0,103770.0,100,629088.0,47774.0,451.0,676862.0,0.00944028132456985,0.0705815956576082,1.1401256084725236e-05,0.0001775663475368294,4.729878078607742e-05,,0.001207724186677746,0.017111035467892003,0.05041955513343979,0.013926432475298236,0.0002866709703464171,-0.0023202794985513475,0.0019506436025036877,0.14029535864978904,0.24175119785086904
1742,2020-07-03,CO,8,33352.0,306938.0,1521.0,270.0,,,1,323.0,6712.0,1,35840.0,1873.0,46.0,37713.0,0.024559530165509876,0.04966457189828441,8.07646090887575e-06,4.7405314030357664e-05,,,0.0003288524191809626,0.006621468918618068,0.014062920139822533,-0.0006399466246669316,-0.009058399396923423,-0.0007253178570261545,0.0011829886858217456,-0.0030959752321981426,0.16307513925866984
1743,2020-07-03,CT,9,46717.0,453369.0,4335.0,95.0,,,9,71.0,-99.0,9,69604.0,658.0,28.0,70262.0,0.0425531914893617,0.009364948336227264,7.837286731333612e-06,2.6590794267024755e-05,,,0.00018417623818633988,0.01966655143989151,-0.1534086801455527,0.10176934256619319,-0.0003915937867119204,0.0015089587466183777,-0.0005625712074265038,0.08450704225352113,0.29056687293876493
1744,2020-07-03,DC,11,10435.0,92374.0,555.0,110.0,38.0,24.0,1,45.0,1701.0,1,14436.0,250.0,9.0,14686.0,0.036,0.017023015116437425,1.2812208611227766e-05,0.0001565936608038949,5.4095991914072787e-05,3.416588962994071e-05,0.00035589468364521573,0.02090667729605455,0.024699972090427017,0.011864518792505233,-0.011619047619047619,0.0009052367184469133,0.00010938412193275068,0.4222222222222222,0.03400278905614841
1745,2020-07-03,DE,10,11923.0,106420.0,512.0,57.0,13.0,,2,192.0,3233.0,2,15337.0,906.0,5.0,16243.0,0.005518763796909493,0.0557778735455273,5.169716627152799e-06,5.893476954954191e-05,1.3441263230597278e-05,,0.0009367526528400872,0.016794341434968583,0.166379434151946,0.051119734529610425,0.0015240900286005712,0.0018499689067221908,0.0029965549800656708,0.8072916666666666,0.43015826397053897
1746,2020-07-03,FL,12,178594.0,1902766.0,3785.0,,,,67,9488.0,39689.0,67,256841.0,55634.0,321.0,312475.0,0.005769852967609735,0.1780430434434755,1.5070900134159182e-05,,,,0.0026120076575196632,0.01467065270847785,0.003004439251586479,0.04176101050714339,0.00041478471318045877,0.001217670055231962,0.00533179681548457,0.057546374367622256,0.39940615770740423
1747,2020-07-03,GA,13,90493.0,810724.0,2856.0,1671.0,,,7,2784.0,15194.0,7,112691.0,17498.0,86.0,130189.0,0.004914847411132701,0.13440459639447266,8.175312931491354e-06,0.00015884823149444244,,,0.0016633909962236709,0.012375997851603811,0.03889398715237601,0.04087759249160395,-0.001344933496535531,0.0018266927117531195,0.0036188714028202837,0.3175287356321839,0.3500831426459571
1749,2020-07-03,HI,15,946.0,80672.0,18.0,,,,0,20.0,1308.0,0,8517.0,96.0,1.0,8613.0,0.010416666666666666,0.01114594218042494,7.039819330076713e-07,,,,6.758226556873644e-05,0.006063396388995073,0.03087971274685817,0.025412551043967994,-0.0005723443223443238,0.0002542605526571363,-0.00013908579746853365,0.25,-0.30464130096483055
1750,2020-07-03,IA,19,30429.0,291032.0,720.0,146.0,40.0,20.0,2,220.0,3703.0,2,35075.0,2743.0,16.0,37818.0,0.005833029529711994,0.07253159870960918,5.0694755785935054e-06,4.625896465466574e-05,1.2673688946483764e-05,6.336844473241882e-06,0.0008690982195051242,0.011982339214453075,-0.06585317656358067,0.004694836610289777,-0.0018030926482428536,-0.0018681641596725168,0.001051266856645795,-1.2227272727272727,-0.0011362422153284551
1751,2020-07-03,ID,16,6593.0,92116.0,92.0,64.0,23.0,,0,223.0,3365.0,0,14611.0,1728.0,2.0,16339.0,0.0011574074074074073,0.105759226390844,1.1401156533318739e-06,3.6483700906619964e-05,1.311133001331655e-05,,0.0009850599244787392,0.009314174829894745,0.12049101632149226,0.03641891457484868,-2.0128824476650913e-06,-0.012537303577610265,0.0026105494676978433,0.013452914798206279,0.3054967304243534
1752,2020-07-03,IL,17,146872.0,1554885.0,7215.0,1349.0,334.0,164.0,27,937.0,33450.0,27,204224.0,5528.0,167.0,209752.0,0.03020984081041968,0.026354933445211486,1.3107209121989658e-05,0.0001058779946440961,2.6214418243979316e-05,1.287175027548685e-05,0.000433872167822508,0.016462654657219012,0.018990201269899875,0.022304557457209603,-0.0014207718054683426,-0.0003693175616238213,-0.00010322049595880636,0.0288153681963714,0.12217167337407195
